,Name,Url,Rating,Difficulty,Tags
2208,The Oral Cavity: Portal to Health and Disease,https://coursera.org/learn/oralcavity,4.9,Intermediate Level,"['Health', 'Basic Science']"
2209,"Teaching Impacts of Technology: Data Collection, Use, and Privacy",https://coursera.org/learn/teach-impacts-technology-data,None,Beginner Level,"['Social Sciences', 'Education']"
2210,Valuación de empresas,https://coursera.org/learn/valuacionempresas,4.7,Intermediate Level,"['Business', 'Finance']"
2211,How Google does Machine Learning en Español,https://coursera.org/learn/google-machine-learning-es,4.7,Intermediate Level,"['Data Science', 'Machine Learning']"
2212,Practical Machine Learning,https://coursera.org/learn/practical-machine-learning,4.5,None,"['Data Science', 'Machine Learning']"
2213,Herbal Medicine,https://coursera.org/learn/herbalmedicine,4.9,Intermediate Level,"['Health', 'Patient Care']"
2214,Creative Problem Solving,https://coursera.org/learn/creative-problem-solving,4.1,None,"['Personal Development', 'Personal Development']"
2215,Agile Software Development,https://coursera.org/learn/agile-software-development,4.6,Intermediate Level,"['Computer Science', 'Software Development']"
2216,"Problem Solving, Python Programming, and Video Games",https://coursera.org/learn/problem-solving-programming-video-games,4.3,Beginner Level,"['Computer Science', 'Software Development']"
2217,Fundamentals of Scalable Data Science,https://coursera.org/learn/ds,4.3,Beginner Level,"['Data Science', 'Data Analysis']"
2218,Identifying Security Vulnerabilities,https://coursera.org/learn/identifying-security-vulnerabilities,4.5,Intermediate Level,"['Computer Science', 'Computer Security and Networks']"
2219,Introduction to Personal Branding,https://coursera.org/learn/personal-branding,4.3,Beginner Level,"['Personal Development', 'Personal Development']"
2220,剪辑：像编剧一样剪辑,https://coursera.org/learn/jian-ji,4.6,Beginner Level,"['Arts and Humanities', 'Music and Art']"
2221,Основы бизнес-планирования и маркетинга,https://coursera.org/learn/osnovy-biznes-planirovaniya-marketinga,4.8,Beginner Level,"['Business', 'Business Essentials']"
2222,"American Education Reform: History, Policy, Practice",https://coursera.org/learn/edref,4.8,None,"['Arts and Humanities', 'History']"
2223,Cybersecurity Policy for Aviation and Internet Infrastructures,https://coursera.org/learn/cybersecurity-policy-aviation-internet,4.8,Beginner Level,"['Social Sciences', 'Governance and Society']"
2224,From the Big Bang to Dark Energy,https://coursera.org/learn/big-bang,4.8,Beginner Level,"['Physical Science and Engineering', 'Physics and Astronomy']"
2225,Effectively delivering the news to your audience,https://coursera.org/learn/deliver-the-news,4.7,Intermediate Level,"['Arts and Humanities', 'Music and Art']"
2226,History of Medical Cannabis,https://coursera.org/learn/history-medical-cannabis-cbd-thc,4.9,Beginner Level,"['Health', 'Public Health']"
2227,"A tanulás tanulása: Hatékony mentális eszközök, melyek segítenek megbirkózni a nehéz tantárgyakkal (Learning How to Learn)",https://coursera.org/learn/a-tanulas-tanulasa,None,Beginner Level,"['Personal Development', 'Personal Development']"
2228,Introdução ao Marketing Analítico,https://coursera.org/learn/marketing-analitico,4.7,None,"['Business', 'Marketing']"
2229,The Roles and Responsibilities of Nonprofit Boards of Directors within the Governance Process,https://coursera.org/learn/nonprofit-gov-2,4.5,None,"['Business', 'Leadership and Management']"
2230,Элементы атомной и ядерной физики,https://coursera.org/learn/elementy-atomnoj-i-yadernoj-fiziki,4.7,None,"['Physical Science and Engineering', 'Physics and Astronomy']"
2231,Know Thyself - The Value and Limits of Self-Knowledge: The Unconscious,https://coursera.org/learn/know-thyself-the-unconscious,4.6,Intermediate Level,"['Arts and Humanities', 'Philosophy']"
2232,Finance for Everyone Capstone Project,https://coursera.org/learn/finance-capstone,4,None,"['Business', 'Finance']"
2233,"Sit Less, Get Active",https://coursera.org/learn/get-active,4.5,Beginner Level,"['Personal Development', 'Personal Development']"
2234,Interest Rate Models,https://coursera.org/learn/interest-rate-models,4.6,Advanced Level,"['Business', 'Finance']"
2235,Building Web Applications in PHP,https://coursera.org/learn/web-applications-php,4.8,Intermediate Level,"['Computer Science', 'Mobile and Web Development']"
2236,Big Data: adquisición y almacenamiento de datos,https://coursera.org/learn/adquisicion-almacenamiento-de-datos,4.4,Intermediate Level,"['Data Science', 'Data Analysis']"
2237,Optimizing Machine Learning Performance,https://coursera.org/learn/optimize-machine-learning-model-performance,4.6,None,"['Data Science', 'Machine Learning']"
2238,Analyzing the Universe,https://coursera.org/learn/analyze,4.7,Beginner Level,"['Physical Science and Engineering', 'Physics and Astronomy']"
2239,Successful Presentation,https://coursera.org/learn/presentation-skills,4.7,Beginner Level,"['Business', 'Business Essentials']"
2240,The Marketing Plan,https://coursera.org/learn/marketingplan,4.6,None,"['Business', 'Marketing']"
2241,Algorithms on Graphs,https://coursera.org/learn/algorithms-on-graphs,4.7,Intermediate Level,"['Computer Science', 'Algorithms']"
2242,Meaningful Predictive Modeling,https://coursera.org/learn/meaningful-predictive-modeling,4.3,Intermediate Level,"['Data Science', 'Data Analysis']"
2243,Cross-border road transport in EU law context,https://coursera.org/learn/transport-eu-law,None,Advanced Level,"['Social Sciences', 'Law']"
2244,Fixing Healthcare Delivery 2.0: Advanced Lean,https://coursera.org/learn/fixing-healthcare-delivery-advanced-lean,4.8,None,"['Health', 'Healthcare Management']"
2245,Mechanics of Materials I: Fundamentals of Stress & Strain and Axial Loading,https://coursera.org/learn/mechanics-1,4.8,None,"['Physical Science and Engineering', 'Mechanical Engineering']"
2246,Chinese for Beginners,https://coursera.org/learn/learn-chinese,4.7,None,"['Language Learning', 'Other Languages']"
2247,Migrations internationales : un enjeu mondial,https://coursera.org/learn/migrations-internationales,4.7,Beginner Level,"['Social Sciences', 'Governance and Society']"
2248,Emprendimiento y métodos ágiles de desarrollo en videojuegos,https://coursera.org/learn/videojuegos-emprendimiento,4.6,Beginner Level,"['Computer Science', 'Design and Product']"
2249,Curanderismo: Traditional Healing of the Body,https://coursera.org/learn/curanderismo-traditional-healing-body,4.6,Beginner Level,"['Arts and Humanities', 'History']"
2250,Reasoning Across the Disciplines,https://coursera.org/learn/critical-reasoning,4.5,Beginner Level,"['Arts and Humanities', 'Philosophy']"
2251,African cities : An Introduction to Urban Planning,https://coursera.org/learn/african-cities1,None,Intermediate Level,"['Social Sciences', 'Governance and Society']"
2252,Web Application Development: Basic Concepts,https://coursera.org/learn/web-app,4.6,None,"['Computer Science', 'Mobile and Web Development']"
2253,Enseñanza de las matemáticas de primaria,https://coursera.org/learn/ensenanza-matematicas-primaria,4.8,Beginner Level,"['Math and Logic', 'Math and Logic']"
2254,Financial Risk Management with R,https://coursera.org/learn/financial-risk-management-with-r,None,Intermediate Level,"['Business', 'Finance']"
2255,Major and Principal Gifts,https://coursera.org/learn/major-principal-gifts,4.4,Beginner Level,"['Business', 'Business Strategy']"
2256,Classics of Chinese Humanities: Guided Readings,https://coursera.org/learn/classics-chinese-humanities,4.6,None,"['Arts and Humanities', 'Music and Art']"
2257,Cloud Computing Project,https://coursera.org/learn/cloud-computing-project,4.2,None,"['Computer Science', 'Computer Security and Networks']"
2258,Career Total Fitness Annual Retreat,https://coursera.org/learn/career-fitness,None,Intermediate Level,"['Personal Development', 'Personal Development']"
2259,Newborn Capstone,https://coursera.org/learn/newborn-capstone,None,Beginner Level,"['Health', 'Healthcare Management']"
2260,Strategy Implementation,https://coursera.org/learn/strategy-implementation,4.7,None,"['Business', 'Business Strategy']"
2261,U.S. Federal Taxation Capstone,https://coursera.org/learn/us-federal-tax-capstone,5,Intermediate Level,"['Business', 'Business Essentials']"
2262,Noun Clauses and Conditionals,https://coursera.org/learn/noun-clauses-conditionals,4.8,Intermediate Level,"['Language Learning', 'Learning English']"
2263,Design Thinking and Predictive Analytics for Data Products,https://coursera.org/learn/design-thinking-predictive-analytics-data-products,4.3,Intermediate Level,"['Data Science', 'Data Analysis']"
2264,Delivery Problem,https://coursera.org/learn/delivery-problem,4.6,Beginner Level,"['Computer Science', 'Algorithms']"
2265,"Programming Languages, Part B",https://coursera.org/learn/programming-languages-part-b,4.9,Intermediate Level,"['Computer Science', 'Software Development']"
2266,Foundations of Everyday Leadership,https://coursera.org/learn/everyday-leadership-foundation,4.8,None,"['Business', 'Leadership and Management']"
2267,Теория игр,https://coursera.org/learn/gametheory,4.7,Intermediate Level,"['Social Sciences', 'Economics']"
2268,Today’s Music Industry,https://coursera.org/learn/music-industry,4.7,None,"['Business', 'Business Strategy']"
2269,Customer Segmentation and Prospecting,https://coursera.org/learn/customer-segmentation-prospecting,4.8,Beginner Level,"['Business', 'Business Essentials']"
2270,Finanzas para directivos,https://coursera.org/learn/finanzas-operativas,4.9,Beginner Level,"['Business', 'Finance']"
2271,Тонкости верстки,https://coursera.org/learn/tonkosti-verstki,4.6,Intermediate Level,"['Computer Science', 'Mobile and Web Development']"
2272,Solar Energy Basics,https://coursera.org/learn/solar-energy-basics,4.7,Beginner Level,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
2273,The Beauty of Kunqu Opera,https://coursera.org/learn/kunqu-opera,4.8,None,"['Arts and Humanities', 'Music and Art']"
2274,Русский как иностранный: B1+. Часть 2. Russian as a foreign language. B1+. Part 2.,https://coursera.org/learn/russkiy-kak-inostrannyy-b1-2,None,Intermediate Level,"['Language Learning', 'Other Languages']"
2275,Искусство продаж,https://coursera.org/learn/iskusstvo-prodazh,None,Beginner Level,"['Business', 'Business Essentials']"
2276,Fundamentals of Machine Learning in Finance,https://coursera.org/learn/fundamentals-machine-learning-in-finance,3.8,Intermediate Level,"['Data Science', 'Machine Learning']"
2277,Instructional Methods in Health Professions Education,https://coursera.org/learn/instructional-methods-education,4.6,Intermediate Level,"['Health', 'Public Health']"
2278,Sustentabilidad y Economías Sociales,https://coursera.org/learn/sustentabilidad-economias-sociales,4.7,Beginner Level,"['Social Sciences', 'Economics']"
2279,Supply Chain Planning,https://coursera.org/learn/planning,4.7,Beginner Level,"['Business', 'Business Strategy']"
2280,Asian Environmental Humanities: Landscapes in Transition,https://coursera.org/learn/asian-environmental-humanities,4.9,Beginner Level,"['Arts and Humanities', 'Music and Art']"
2281,Guidance to Keep Newborn Babies Safe and Healthy,https://coursera.org/learn/keeping-newborn-baby-safe-healthy,5,Beginner Level,"['Health', 'Public Health']"
2282,Healthcare Data Models,https://coursera.org/learn/healthcare-data-models,4.2,Intermediate Level,"['Health', 'Health Informatics']"
2283,Managing Social and Human Capital,https://coursera.org/learn/wharton-social-human-capital,4.5,Beginner Level,"['Business', 'Leadership and Management']"
2284,"Big Data Analysis: Hive, Spark SQL, DataFrames and GraphFrames",https://coursera.org/learn/big-data-analysis,4,Advanced Level,"['Data Science', 'Data Analysis']"
2285,Введение в гендерную социологию (Introduction to the Sociology of Gender),https://coursera.org/learn/vvedeniye-gendernuyu-sotsiologiyu,4.5,Beginner Level,"['Social Sciences', 'Governance and Society']"
2286,Introduction to numerical analysis,https://coursera.org/learn/intro-to-numerical-analysis,4.7,Intermediate Level,"['Computer Science', 'Algorithms']"
2287,人工智慧：機器學習與理論基礎 (Artificial Intelligence - Learning & Theory),https://coursera.org/learn/ai2,4.8,Intermediate Level,"['Data Science', 'Machine Learning']"
2288,Introduction à la programmation orientée objet (en Java),https://coursera.org/learn/programmation-orientee-objet-java,4.8,Intermediate Level,"['Computer Science', 'Software Development']"
2289,Research Proposal: Initiating Research,https://coursera.org/learn/research-proposal-initiating-research,4.5,Intermediate Level,"['Business', 'Marketing']"
2290,Genomic Data Science with Galaxy,https://coursera.org/learn/galaxy-project,3.7,None,"['Data Science', 'Data Analysis']"
2291,Global Diplomacy: the United Nations in the World,https://coursera.org/learn/global-diplomacy-un,4.7,Beginner Level,"['Social Sciences', 'Governance and Society']"
2292,Introduction to Public Health Engineering in Humanitarian Contexts,https://coursera.org/learn/engineering-humanitarian,4.8,Beginner Level,"['Physical Science and Engineering', 'Environmental Science and Sustainability']"
2293,Physics of silicon solar cells,https://coursera.org/learn/physics-silicon-solar-cells,5,None,"['Physical Science and Engineering', 'Physics and Astronomy']"
2294,Supporting children with difficulties in reading and writing,https://coursera.org/learn/dyslexia-difficulties,4.8,None,"['Social Sciences', 'Education']"
2295,Leading Innovation in Arts and Culture,https://coursera.org/learn/arts-culture-innovation,4.5,None,"['Business', 'Entrepreneurship']"
2296,Strategic Sales Management Final Project,https://coursera.org/learn/ssm-final-project,4.3,Intermediate Level,"['Business', 'Business Strategy']"
2297,Data Visualization,https://coursera.org/learn/datavisualization,4.5,None,"['Data Science', 'Data Analysis']"
2298,La Disrupción del Blockchain,https://coursera.org/learn/blockchain-espanol,4.8,Beginner Level,"['Business', 'Finance']"
2299,Введение в физиологию (Introduction to physiology),https://coursera.org/learn/vvedeniye-fiziologiyu,4.7,Intermediate Level,"['Health', 'Basic Science']"
2300,Applied AI with DeepLearning,https://coursera.org/learn/ai,4.5,Advanced Level,"['Data Science', 'Machine Learning']"
2301,Understanding 9/11: Why 9/11 Happened & How Terrorism Affects Our World Today,https://coursera.org/learn/911-attack,4.6,Beginner Level,"['Social Sciences', 'Governance and Society']"
2302,Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship,https://coursera.org/learn/innovative-ideas,4.6,None,"['Business', 'Entrepreneurship']"
2303,Toward the Future of iOS Development with Swift,https://coursera.org/learn/iosswift,3.8,None,"['Computer Science', 'Mobile and Web Development']"
2304,Введение в данные,https://coursera.org/learn/vvedeniye-dannyye,4.7,Intermediate Level,"['Data Science', 'Data Analysis']"
2305,Diabetes – the Essential Facts,https://coursera.org/learn/diabetes-essential-facts,4.7,Beginner Level,"['Health', 'Nutrition']"
2306,Introduction to Virtual Reality,https://coursera.org/learn/introduction-virtual-reality,4.7,Beginner Level,"['Computer Science', 'Design and Product']"
2307,"Introduction to Blockchain: Benefits, Values and Opportunities",https://coursera.org/learn/blockchain-benefits-values-opportunities,5,Beginner Level,"['Information Technology', 'Security']"
2308,Managing Security in Google Cloud Platform,https://coursera.org/learn/managing-security-in-google-cloud-platform,4.7,Intermediate Level,"['Information Technology', 'Cloud Computing']"
2309,Firm Level Economics: Markets and Allocations,https://coursera.org/learn/firm-level-economics-markets,4.9,None,"['Business', 'Finance']"
2310,Implant Dentistry,https://coursera.org/learn/implant-dentistry,4.9,None,"['Health', 'Basic Science']"
2311,Chinese for HSK 1,https://coursera.org/learn/hsk-1,4.8,Beginner Level,"['Language Learning', 'Other Languages']"
2312,Portfolio and Risk Management,https://coursera.org/learn/portfolio-management,4.4,Beginner Level,"['Business', 'Finance']"
2313,SQL for Data Science,https://coursera.org/learn/sql-for-data-science,4.6,Beginner Level,"['Data Science', 'Data Analysis']"
2314,Marketing in an Analog World,https://coursera.org/learn/marketing-analog,4.7,Beginner Level,"['Business', 'Marketing']"
2315,Business Implications of AI: Full course,https://coursera.org/learn/business-implications-ai,3.8,Advanced Level,"['Business', 'Leadership and Management']"
2316,Formulación y evaluación de proyectos complejos,https://coursera.org/learn/formulacion-evaluacion-proyectos-ingenieria,4.9,Intermediate Level,"['Business', 'Business Essentials']"
2317,Homeland Security & Cybersecurity Connection - It's Not About the Terrorists,https://coursera.org/learn/homeland-security-cybersecurity-connection,4.7,Beginner Level,"['Social Sciences', 'Governance and Society']"
2318,Administración de Proyectos Project,https://coursera.org/learn/administracion-de-proyectos-capstone,4.6,None,"['Business', 'Leadership and Management']"
2319,Internet of Things Capstone: Build a Mobile Surveillance System,https://coursera.org/learn/internet-of-things-capstone,3.9,None,"['Physical Science and Engineering', 'Electrical Engineering']"
2320,EDIVET: Do you have what it takes to be a veterinarian?,https://coursera.org/learn/becoming-a-veterinarian,4.7,None,"['Health', 'Animal Health']"
2321,Sales Training: Sales Team Management,https://coursera.org/learn/sales-team-management,4.8,Beginner Level,"['Business', 'Leadership and Management']"
2322,Marketing Strategy Capstone Project,https://coursera.org/learn/marketing-project,4.5,Beginner Level,"['Business', 'Marketing']"
2323,"Big Data, Artificial Intelligence, and Ethics",https://coursera.org/learn/big-data-ai-ethics,None,Beginner Level,"['Data Science', 'Data Analysis']"
2324,Chinese for HSK 3 PART II,https://coursera.org/learn/hsk-3-part2,4.8,Intermediate Level,"['Language Learning', 'Other Languages']"
2325,Statistics with R Capstone,https://coursera.org/learn/statistics-project,4.7,None,"['Data Science', 'Probability and Statistics']"
2326,Algorithms for DNA Sequencing,https://coursera.org/learn/dna-sequencing,4.8,None,"['Data Science', 'Data Analysis']"
2327,Be entrepreneurial in Cultural Industries in the digital age,https://coursera.org/learn/entrepreneurial-culture-digital-age,4.1,Beginner Level,"['Business', 'Entrepreneurship']"
2328,Introdução ao Controle de Sistemas,https://coursera.org/learn/controle,4.9,None,"['Physical Science and Engineering', 'Electrical Engineering']"
2329,"Modern Robotics, Course 5:  Robot Manipulation and Wheeled Mobile Robots ",https://coursera.org/learn/modernrobotics-course5,4.7,Intermediate Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
2330,Design Principles: an Introduction,https://coursera.org/learn/design-principles,4.6,Beginner Level,"['Computer Science', 'Design and Product']"
2331,How to Win a Data Science Competition: Learn from Top Kagglers,https://coursera.org/learn/competitive-data-science,4.7,Advanced Level,"['Data Science', 'Data Analysis']"
2332,Preparing for Graduate Study in the U.S.: A course for international students,https://coursera.org/learn/graduate-study-usa,4.3,Intermediate Level,"['Language Learning', 'Learning English']"
2333,Understanding and Strengthening Health Systems,https://coursera.org/learn/health-systems,4.8,Beginner Level,"['Health', 'Public Health']"
2334,How Computers Work,https://coursera.org/learn/how-computers-work,4.6,Beginner Level,"['Computer Science', 'Computer Security and Networks']"
2335,Introdução às Tecnologias Blockchain,https://coursera.org/learn/introducao-tecnologias-blockchain,None,Beginner Level,"['Business', 'Business Essentials']"
2336,Initiation à la programmation (en Java),https://coursera.org/learn/initiation-programmation-java,4.8,Beginner Level,"['Computer Science', 'Software Development']"
2337,Российское предпринимательское право,https://coursera.org/learn/rus-business-law,None,Intermediate Level,"['Social Sciences', 'Law']"
2338,Hybrid Cloud Service Mesh with Anthos,https://coursera.org/learn/hybrid-cloud-service-mesh-anthos,4.9,Intermediate Level,"['Information Technology', 'Cloud Computing']"
2339,Positive Psychology: Applications and Interventions,https://coursera.org/learn/positive-psychology-applications,4.8,Beginner Level,"['Health', 'Psychology']"
2340,Логистика,https://coursera.org/learn/logist,4.1,Intermediate Level,"['Business', 'Business Essentials']"
2341,Foundations for Assisting in Home Care,https://coursera.org/learn/home-care,4.6,None,"['Health', 'Patient Care']"
2342,Linux Tools for Developers,https://coursera.org/learn/linux-tools-for-developers,4.5,Beginner Level,"['Computer Science', 'Software Development']"
2343,"Compensation, Expenses and Quotas",https://coursera.org/learn/compensation-expenses-quotas,4.3,None,"['Business', 'Leadership and Management']"
2344,Cities are back in town : sociología urbana para un mundo globalizado,https://coursera.org/learn/desarrollo-urbano,4.7,Beginner Level,"['Social Sciences', 'Governance and Society']"
2345,Engaging ELLs and Their Families in the School and Community,https://coursera.org/learn/ell-families,4.5,None,"['Social Sciences', 'Education']"
2346,Chinese for HSK 2,https://coursera.org/learn/hsk-2,4.5,Beginner Level,"['Language Learning', 'Other Languages']"
2347,America Through Foreign Eyes,https://coursera.org/learn/america-through-foreign-eyes,4.6,Beginner Level,"['Arts and Humanities', 'History']"
2348,Programming for Level Design,https://coursera.org/learn/programming-level-design,3.9,Advanced Level,"['Computer Science', 'Design and Product']"
2349,Brand and Product Management,https://coursera.org/learn/brand-management,4.7,None,"['Business', 'Marketing']"
2350,الذكاء الاصطناعي للجميع,https://coursera.org/learn/ai-for-everyone-ar,4.9,Beginner Level,"['Business', 'Business Strategy']"
2351,The Power of Markets I: The Basics of Supply and Demand and Consumer Behavior,https://coursera.org/learn/market-power,4.7,None,"['Business', 'Business Essentials']"
2352,Teaching Science at University,https://coursera.org/learn/teachingscience,4.5,Beginner Level,"['Personal Development', 'Personal Development']"
2353,Основы риск-менеджмента в Банке,https://coursera.org/learn/osnovy-risk-menedzhmenta-v-banke,4.8,Beginner Level,"['Business', 'Finance']"
2354,Content Strategy for Professionals: Engaging Audiences,https://coursera.org/learn/engagement-strategy,4.6,None,"['Business', 'Marketing']"
2355,FinTech Law and Policy,https://coursera.org/learn/fintechlawandpolicy,4.8,Beginner Level,"['Business', 'Finance']"
2356,Initiating and Planning Projects,https://coursera.org/learn/project-planning,4.7,None,"['Business', 'Leadership and Management']"
2357,App Design and Development for iOS,https://coursera.org/learn/ios-app-design-development,4.1,None,"['Computer Science', 'Mobile and Web Development']"
2358,Теория графов,https://coursera.org/learn/teoriya-grafov,4.9,None,"['Math and Logic', 'Math and Logic']"
2359,The World of the String Quartet,https://coursera.org/learn/string-quartet,4.7,None,"['Arts and Humanities', 'Music and Art']"
2360,Managing Employee Performance,https://coursera.org/learn/employee-performance,4.7,None,"['Business', 'Business Essentials']"
2361,English for Career Development,https://coursera.org/learn/careerdevelopment,4.8,None,"['Language Learning', 'Learning English']"
2362,Excel Skills for Business: Intermediate II,https://coursera.org/learn/excel-intermediate-2,4.8,Intermediate Level,"['Business', 'Business Essentials']"
2363,Matemáticas financieras,https://coursera.org/learn/matematicas,4.7,Intermediate Level,"['Business', 'Finance']"
2364,Paradoxes of War,https://coursera.org/learn/war,4.6,None,"['Social Sciences', 'Governance and Society']"
2365,Microeconomics: When Markets Fail,https://coursera.org/learn/microeconomics-part2,4.8,None,"['Social Sciences', 'Economics']"
2366,Write Like Mozart: An Introduction to Classical Music Composition,https://coursera.org/learn/classical-composition,4.9,None,"['Arts and Humanities', 'Music and Art']"
2367,Financial Acumen for Non-Financial Managers,https://coursera.org/learn/finance-healthcare-managers,4.6,Beginner Level,"['Business', 'Business Essentials']"
2368,"Responsive Website Basics: Code with HTML, CSS, and JavaScript ",https://coursera.org/learn/website-coding,4.5,None,"['Computer Science', 'Mobile and Web Development']"
2369,Introduction to Breast Cancer,https://coursera.org/learn/breast-cancer-causes-prevention,4.9,None,"['Health', 'Basic Science']"
2370,Web of Data,https://coursera.org/learn/web-data,4.4,Intermediate Level,"['Data Science', 'Data Analysis']"
2371,Robotics: Perception,https://coursera.org/learn/robotics-perception,4.4,Intermediate Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
2372,Robotics: Mobility,https://coursera.org/learn/robotics-mobility,3.9,None,"['Physical Science and Engineering', 'Mechanical Engineering']"
2373,The Newborn Assessment,https://coursera.org/learn/newborn-assessment,4.9,Beginner Level,"['Health', 'Public Health']"
2374,Foundational Skills for Communicating About Health,https://coursera.org/learn/foundational-skills-communicating-health,4.6,Beginner Level,"['Health', 'Public Health']"
2375,Elastic Cloud Infrastructure: Containers and Services 日本語版,https://coursera.org/learn/gcp-infrastructure-containers-services-jp,4.6,Intermediate Level,"['Information Technology', 'Cloud Computing']"
2376,Essential Cloud Infrastructure: Core Services en Français,https://coursera.org/learn/gcp-infrastructure-core-services-fr,None,Intermediate Level,"['Information Technology', 'Cloud Computing']"
2377,Economics of Money and Banking,https://coursera.org/learn/money-banking,4.9,None,"['Social Sciences', 'Economics']"
2378,Genes and the Human Condition (From Behavior to Biotechnology),https://coursera.org/learn/genes,4.6,None,"['Health', 'Basic Science']"
2379,4.- El Cálculo - Otros Modelos,https://coursera.org/learn/calculo-4,4.7,None,"['Math and Logic', 'Math and Logic']"
2380,Understanding Financial Statements: Company Performance,https://coursera.org/learn/income-statement,4.7,Beginner Level,"['Business', 'Business Essentials']"
2381,Intellectual Property in the Healthcare Industry,https://coursera.org/learn/intellectual-property-healthcare-industry,None,Beginner Level,"['Health', 'Healthcare Management']"
2382,Six Sigma and the Organization (Advanced),https://coursera.org/learn/six-sigma-organization-advanced,4.7,Intermediate Level,"['Business', 'Leadership and Management']"
2383,Understanding Einstein: The Special Theory of Relativity,https://coursera.org/learn/einstein-relativity,4.9,Beginner Level,"['Physical Science and Engineering', 'Physics and Astronomy']"
2384,Optimizing Diversity on Teams,https://coursera.org/learn/diverse-teams,4.2,Beginner Level,"['Business', 'Leadership and Management']"
2385,Code Yourself! An Introduction to Programming,https://coursera.org/learn/intro-programming,4.7,Beginner Level,"['Computer Science', 'Software Development']"
2386,Digital Thread: Implementation,https://coursera.org/learn/digital-thread-implementation,4.6,Beginner Level,"['Physical Science and Engineering', 'Mechanical Engineering']"
2387,Pattern Discovery in Data Mining,https://coursera.org/learn/data-patterns,4.2,None,"['Data Science', 'Data Analysis']"
2388,Critical Issues in Urban Education,https://coursera.org/learn/urban-education,4.8,None,"['Social Sciences', 'Education']"
2389,Construction Cost Estimating and Cost Control,https://coursera.org/learn/construction-cost-estimating,4.7,Beginner Level,"['Business', 'Business Strategy']"
2390,Financial Regulation in Emerging Markets and the Rise of Fintech Companies,https://coursera.org/learn/financial-regulation,4.6,Beginner Level,"['Business', 'Finance']"
2391,Translation in Practice,https://coursera.org/learn/translation-in-practice,4.4,Beginner Level,"['Language Learning', 'Learning English']"
2392,Audio Signal Processing for Music Applications,https://coursera.org/learn/audio-signal-processing,4.8,Intermediate Level,"['Computer Science', 'Software Development']"
2393,Business Analytics for Decision Making,https://coursera.org/learn/business-analytics-decision-making,4.5,None,"['Data Science', 'Data Analysis']"
2394,Pensamiento Científico,https://coursera.org/learn/ciencia,4.7,None,"['Arts and Humanities', 'Philosophy']"
2395,Data Science in Real Life,https://coursera.org/learn/real-life-data-science,4.4,None,"['Data Science', 'Data Analysis']"
2396,Global Impact: Business Ethics,https://coursera.org/learn/business-ethics,4.8,Intermediate Level,"['Business', 'Business Essentials']"
2397,"Ислам: история, культура, практика (Islam: history, culture, praxis)",https://coursera.org/learn/islam-istoriya-kultura,4.8,Beginner Level,"['Arts and Humanities', 'History']"
2398,Business Writing,https://coursera.org/learn/writing-for-business,4.7,Beginner Level,"['Business', 'Business Essentials']"
2399,Hypothesis Testing in Public Health,https://coursera.org/learn/hypothesis-testing-public-health,4.8,Beginner Level,"['Health', 'Public Health']"
2400,Criterios para la Gestión y el Aseguramiento de la Calidad en la Educación Superior,https://coursera.org/learn/calidadeducacionsuperior,4.3,Beginner Level,"['Social Sciences', 'Economics']"
2401,Startup Valuation Methods,https://coursera.org/learn/startup-valuation-methods,4.6,Intermediate Level,"['Business', 'Finance']"
2402,Manejo moderno de la caries dental,https://coursera.org/learn/tratamiento-caries,4.8,Beginner Level,"['Health', 'Patient Care']"
2403,Architecting with Google Kubernetes Engine: Workloads em Português Brasileiro,https://coursera.org/learn/deploying-workloads-google-kubernetes-engine-gke-br,None,Intermediate Level,"['Computer Science', 'Software Development']"
2404,Fundamentos del Emprendimiento: Pensamiento y Acción,https://coursera.org/learn/fundamentos-del-emprendimiento,4.6,None,"['Business', 'Leadership and Management']"
2405,Philosophy and the Sciences: Introduction to the Philosophy of Cognitive Sciences,https://coursera.org/learn/philosophy-cognitive-sciences,4.6,None,"['Arts and Humanities', 'Philosophy']"
2406,API Security on Google Cloud's Apigee API Platform,https://coursera.org/learn/api-security-apigee-gcp,4.6,Intermediate Level,"['Computer Science', 'Software Development']"
2407,Введение в математические методы физики,https://coursera.org/learn/vvedenie-v-mat-metody,4.9,Intermediate Level,"['Math and Logic', 'Math and Logic']"
2408,Calculus: Single Variable Part 2 - Differentiation,https://coursera.org/learn/differentiation-calculus,4.8,None,"['Math and Logic', 'Math and Logic']"
2409,Intermediate Grammar Project,https://coursera.org/learn/intermediate-grammar-capstone,4.7,Intermediate Level,"['Language Learning', 'Learning English']"
2410,Психология сознания (Psychology of consciousness),https://coursera.org/learn/psikhologiya-soznaniya,4.7,Beginner Level,"['Health', 'Psychology']"
2411,American Contract Law I,https://coursera.org/learn/contracts-1,4.9,Beginner Level,"['Social Sciences', 'Law']"
2412,Rédaction de contrats,https://coursera.org/learn/contrats,4.8,None,"['Social Sciences', 'Law']"
2413,Devenir entrepreneur du changement,https://coursera.org/learn/entrepreneur-changement,4.7,None,"['Personal Development', 'Personal Development']"
2414,Creating Cutscenes in Unity,https://coursera.org/learn/creating-cutscenes-unity,4.8,Intermediate Level,"['Computer Science', 'Design and Product']"
